기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,전라남도,나주시,10,전몰·전상·순직·공상군경,공상군경,220,165,55
2025-03,전라남도,나주시,11,고엽제후유증,고엽제후유증,196,108,88
2025-03,전라남도,나주시,12,무공수훈자,무공수훈자,167,26,141
2025-03,전라남도,나주시,13,보국수훈자,보국수훈자,74,65,9
2025-03,전라남도,나주시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,나주시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,나주시,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,나주시,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,전라남도,나주시,18,순직·공상공무원,순직공무원,31,0,31
2025-03,전라남도,나주시,19,순직·공상공무원,공상공무원,13,9,4
2025-03,전라남도,나주시,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,나주시,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,전라남도,나주시,22,지원대상자,지원순직군경,0,0,0
2025-03,전라남도,나주시,23,지원대상자,지원공상군경,3,3,0
2025-03,전라남도,나주시,24,지원대상자,지원순직공무원,2,0,2
2025-03,전라남도,나주시,25,지원대상자,지원공상공무원,2,1,1
2025-03,전라남도,나주시,26,보훈보상대상자,재해사망군경,7,0,7
2025-03,전라남도,나주시,27,보훈보상대상자,재해부상군경,21,19,2
2025-03,전라남도,나주시,28,보훈보상대상자,재해사망공무원,3,0,3
2025-03,전라남도,나주시,29,보훈보상대상자,재해부상공무원,2,2,0
2025-03,전라남도,나주시,30,참전유공자,6·25전쟁,79,79,0
2025-03,전라남도,나주시,31,참전유공자,월남전쟁,433,433,0
2025-03,전라남도,나주시,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,전라남도,나주시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,192,192,0
2025-03,전라남도,나주시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,전라남도,나주시,35,5.18민주유공자,5·18사망자 또는 행불자,6,0,6
2025-03,전라남도,나주시,36,5.18민주유공자,5·18부상자,84,69,15
2025-03,전라남도,나주시,37,5.18민주유공자,5·18희생자,45,36,9
2025-03,전라남도,나주시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,전라남도,나주시,39,특수임무유공자,특수임무부상자,2,1,1
2025-03,전라남도,나주시,40,특수임무유공자,특수임무공로자,6,5,1
2025-03,전라남도,나주시,41,중·장기복무제대군인,중·장기복무제대군인,318,318,0
2025-03,전라남도,담양군,1,순국선열,건국훈장,2,0,2
2025-03,전라남도,담양군,2,순국선열,"건국포장	",0,0,0
2025-03,전라남도,담양군,3,순국선열,대통령표창,0,0,0
2025-03,전라남도,담양군,4,애국지사,건국훈장,4,0,4
2025-03,전라남도,담양군,5,애국지사,"건국포장	",1,0,1
2025-03,전라남도,담양군,6,애국지사,대통령표창,1,0,1
2025-03,전라남도,담양군,7,전몰·전상·순직·공상군경,전몰군경,62,0,62
2025-03,전라남도,담양군,8,전몰·전상·순직·공상군경,전상군경,267,96,171
2025-03,전라남도,담양군,9,전몰·전상·순직·공상군경,순직군경,23,0,23
2025-03,전라남도,담양군,10,전몰·전상·순직·공상군경,공상군경,97,60,37
2025-03,전라남도,담양군,11,고엽제후유증,고엽제후유증,87,59,28
2025-03,전라남도,담양군,12,무공수훈자,무공수훈자,95,19,76
2025-03,전라남도,담양군,13,보국수훈자,보국수훈자,51,49,2
2025-03,전라남도,담양군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,전라남도,담양군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,전라남도,담양군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,전라남도,담양군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,전라남도,담양군,18,순직·공상공무원,순직공무원,5,0,5
2025-03,전라남도,담양군,19,순직·공상공무원,공상공무원,6,3,3
2025-03,전라남도,담양군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,전라남도,담양군,21,6·18자유상이자,6·18자유상이자,2,0,2
2025-03,전라남도,담양군,22,지원대상자,지원순직군경,0,0,0
2025-03,전라남도,담양군,23,지원대상자,지원공상군경,3,3,0
2025-03,전라남도,담양군,24,지원대상자,지원순직공무원,0,0,0
2025-03,전라남도,담양군,25,지원대상자,지원공상공무원,2,2,0
2025-03,전라남도,담양군,26,보훈보상대상자,재해사망군경,7,0,7
2025-03,전라남도,담양군,27,보훈보상대상자,재해부상군경,8,8,0
2025-03,전라남도,담양군,28,보훈보상대상자,재해사망공무원,0,0,0
