기준년월,지역명,읍면동명,순서,대상구분_상,대상구분_하,합계,본인,유족
2021-03,세종특별자치시,장군면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,장군면,27,보훈보상대상자,재해부상군경,1,1,0
2021-03,세종특별자치시,장군면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,장군면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,장군면,30,참전유공자,6·25전쟁,17,17,0
2021-03,세종특별자치시,장군면,31,참전유공자,월남전쟁,25,25,0
2021-03,세종특별자치시,장군면,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,장군면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,9,9,0
2021-03,세종특별자치시,장군면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,장군면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,장군면,36,5.18민주유공자,5·18부상자,1,1,0
2021-03,세종특별자치시,장군면,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,장군면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,장군면,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,장군면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,장군면,41,중·장기복무제대군인,중·장기복무제대군인,14,14,0
2021-03,세종특별자치시,전동면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,전동면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,전동면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,전동면,4,애국지사,건국훈장,2,0,2
2021-03,세종특별자치시,전동면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,전동면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,전동면,7,전몰·전상·순직·공상군경,전몰군경,4,0,4
2021-03,세종특별자치시,전동면,8,전몰·전상·순직·공상군경,전상군경,17,6,11
2021-03,세종특별자치시,전동면,9,전몰·전상·순직·공상군경,순직군경,2,0,2
2021-03,세종특별자치시,전동면,10,전몰·전상·순직·공상군경,공상군경,6,6,0
2021-03,세종특별자치시,전동면,11,고엽제후유증,고엽제후유증,3,2,1
2021-03,세종특별자치시,전동면,12,무공수훈자,무공수훈자,10,0,10
2021-03,세종특별자치시,전동면,13,보국수훈자,보국수훈자,3,3,0
2021-03,세종특별자치시,전동면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,전동면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,전동면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,전동면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,전동면,18,순직·공상공무원,순직공무원,2,0,2
2021-03,세종특별자치시,전동면,19,순직·공상공무원,공상공무원,2,2,0
2021-03,세종특별자치시,전동면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,전동면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,전동면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,전동면,23,지원대상자,지원공상군경,0,0,0
2021-03,세종특별자치시,전동면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,전동면,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,전동면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,전동면,27,보훈보상대상자,재해부상군경,1,1,0
2021-03,세종특별자치시,전동면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,전동면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,전동면,30,참전유공자,6·25전쟁,10,10,0
2021-03,세종특별자치시,전동면,31,참전유공자,월남전쟁,20,20,0
2021-03,세종특별자치시,전동면,32,참전유공자,6.25및월남전쟁,0,0,0
2021-03,세종특별자치시,전동면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,6,6,0
2021-03,세종특별자치시,전동면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,전동면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,전동면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,전동면,37,5.18민주유공자,5·18희생자,1,1,0
2021-03,세종특별자치시,전동면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,전동면,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,전동면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,전동면,41,중·장기복무제대군인,중·장기복무제대군인,3,3,0
2021-03,세종특별자치시,전의면,1,순국선열,건국훈장,0,0,0
2021-03,세종특별자치시,전의면,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,전의면,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,전의면,4,애국지사,건국훈장,0,0,0
2021-03,세종특별자치시,전의면,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,전의면,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,전의면,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2021-03,세종특별자치시,전의면,8,전몰·전상·순직·공상군경,전상군경,18,6,12
2021-03,세종특별자치시,전의면,9,전몰·전상·순직·공상군경,순직군경,1,0,1
2021-03,세종특별자치시,전의면,10,전몰·전상·순직·공상군경,공상군경,7,6,1
2021-03,세종특별자치시,전의면,11,고엽제후유증,고엽제후유증,8,7,1
2021-03,세종특별자치시,전의면,12,무공수훈자,무공수훈자,13,3,10
2021-03,세종특별자치시,전의면,13,보국수훈자,보국수훈자,4,3,1
2021-03,세종특별자치시,전의면,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,전의면,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,전의면,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,전의면,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,전의면,18,순직·공상공무원,순직공무원,2,0,2
2021-03,세종특별자치시,전의면,19,순직·공상공무원,공상공무원,3,1,2
2021-03,세종특별자치시,전의면,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,전의면,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,전의면,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,전의면,23,지원대상자,지원공상군경,1,1,0
2021-03,세종특별자치시,전의면,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,전의면,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,전의면,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,전의면,27,보훈보상대상자,재해부상군경,0,0,0
2021-03,세종특별자치시,전의면,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,전의면,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,전의면,30,참전유공자,6·25전쟁,15,15,0
2021-03,세종특별자치시,전의면,31,참전유공자,월남전쟁,35,35,0
2021-03,세종특별자치시,전의면,32,참전유공자,6.25및월남전쟁,1,1,0
2021-03,세종특별자치시,전의면,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,11,11,0
2021-03,세종특별자치시,전의면,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2021-03,세종특별자치시,전의면,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,전의면,36,5.18민주유공자,5·18부상자,0,0,0
2021-03,세종특별자치시,전의면,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,전의면,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,전의면,39,특수임무유공자,특수임무부상자,0,0,0
2021-03,세종특별자치시,전의면,40,특수임무유공자,특수임무공로자,0,0,0
2021-03,세종특별자치시,전의면,41,중·장기복무제대군인,중·장기복무제대군인,9,9,0
2021-03,세종특별자치시,조치원읍,1,순국선열,건국훈장,1,0,1
2021-03,세종특별자치시,조치원읍,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,조치원읍,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,조치원읍,4,애국지사,건국훈장,5,0,5
2021-03,세종특별자치시,조치원읍,5,애국지사,건국포장,1,0,1
2021-03,세종특별자치시,조치원읍,6,애국지사,대통령표창,2,0,2
2021-03,세종특별자치시,조치원읍,7,전몰·전상·순직·공상군경,전몰군경,22,0,22
2021-03,세종특별자치시,조치원읍,8,전몰·전상·순직·공상군경,전상군경,136,65,71
2021-03,세종특별자치시,조치원읍,9,전몰·전상·순직·공상군경,순직군경,20,0,20
2021-03,세종특별자치시,조치원읍,10,전몰·전상·순직·공상군경,공상군경,64,49,15
2021-03,세종특별자치시,조치원읍,11,고엽제후유증,고엽제후유증,62,46,16
2021-03,세종특별자치시,조치원읍,12,무공수훈자,무공수훈자,92,24,68
2021-03,세종특별자치시,조치원읍,13,보국수훈자,보국수훈자,70,61,9
2021-03,세종특별자치시,조치원읍,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,조치원읍,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,조치원읍,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,조치원읍,17,4.19혁명유공자,4·19혁명공로자,1,1,0
2021-03,세종특별자치시,조치원읍,18,순직·공상공무원,순직공무원,6,0,6
2021-03,세종특별자치시,조치원읍,19,순직·공상공무원,공상공무원,15,8,7
2021-03,세종특별자치시,조치원읍,20,특별공로(순직)자,특별공로순직자,0,0,0
2021-03,세종특별자치시,조치원읍,21,6·18자유상이자,6·18자유상이자,0,0,0
2021-03,세종특별자치시,조치원읍,22,지원대상자,지원순직군경,0,0,0
2021-03,세종특별자치시,조치원읍,23,지원대상자,지원공상군경,1,1,0
2021-03,세종특별자치시,조치원읍,24,지원대상자,지원순직공무원,0,0,0
2021-03,세종특별자치시,조치원읍,25,지원대상자,지원공상공무원,0,0,0
2021-03,세종특별자치시,조치원읍,26,보훈보상대상자,재해사망군경,0,0,0
2021-03,세종특별자치시,조치원읍,27,보훈보상대상자,재해부상군경,6,6,0
2021-03,세종특별자치시,조치원읍,28,보훈보상대상자,재해사망공무원,0,0,0
2021-03,세종특별자치시,조치원읍,29,보훈보상대상자,재해부상공무원,0,0,0
2021-03,세종특별자치시,조치원읍,30,참전유공자,6·25전쟁,68,68,0
2021-03,세종특별자치시,조치원읍,31,참전유공자,월남전쟁,175,175,0
2021-03,세종특별자치시,조치원읍,32,참전유공자,6.25및월남전쟁,1,1,0
2021-03,세종특별자치시,조치원읍,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,54,54,0
2021-03,세종특별자치시,조치원읍,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,1,1,0
2021-03,세종특별자치시,조치원읍,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,조치원읍,36,5.18민주유공자,5·18부상자,1,1,0
2021-03,세종특별자치시,조치원읍,37,5.18민주유공자,5·18희생자,0,0,0
2021-03,세종특별자치시,조치원읍,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2021-03,세종특별자치시,조치원읍,39,특수임무유공자,특수임무부상자,1,1,0
2021-03,세종특별자치시,조치원읍,40,특수임무유공자,특수임무공로자,1,1,0
2021-03,세종특별자치시,조치원읍,41,중·장기복무제대군인,중·장기복무제대군인,153,153,0
2021-03,세종특별자치시,종촌동,1,순국선열,건국훈장,1,0,1
2021-03,세종특별자치시,종촌동,2,순국선열,건국포장,0,0,0
2021-03,세종특별자치시,종촌동,3,순국선열,대통령표창,0,0,0
2021-03,세종특별자치시,종촌동,4,애국지사,건국훈장,2,0,2
2021-03,세종특별자치시,종촌동,5,애국지사,건국포장,0,0,0
2021-03,세종특별자치시,종촌동,6,애국지사,대통령표창,0,0,0
2021-03,세종특별자치시,종촌동,7,전몰·전상·순직·공상군경,전몰군경,5,0,5
2021-03,세종특별자치시,종촌동,8,전몰·전상·순직·공상군경,전상군경,41,18,23
2021-03,세종특별자치시,종촌동,9,전몰·전상·순직·공상군경,순직군경,9,0,9
2021-03,세종특별자치시,종촌동,10,전몰·전상·순직·공상군경,공상군경,59,56,3
2021-03,세종특별자치시,종촌동,11,고엽제후유증,고엽제후유증,15,10,5
2021-03,세종특별자치시,종촌동,12,무공수훈자,무공수훈자,22,4,18
2021-03,세종특별자치시,종촌동,13,보국수훈자,보국수훈자,52,47,5
2021-03,세종특별자치시,종촌동,14,재일학도의용군인,재일학도의용군인,0,0,0
2021-03,세종특별자치시,종촌동,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2021-03,세종특별자치시,종촌동,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2021-03,세종특별자치시,종촌동,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2021-03,세종특별자치시,종촌동,18,순직·공상공무원,순직공무원,4,0,4
2021-03,세종특별자치시,종촌동,19,순직·공상공무원,공상공무원,7,6,1
2021-03,세종특별자치시,종촌동,20,특별공로(순직)자,특별공로순직자,0,0,0
