기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,강원특별자치도,동해시,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,87,87,0
2025-03,강원특별자치도,동해시,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,강원특별자치도,동해시,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,동해시,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,강원특별자치도,동해시,37,5.18민주유공자,5·18희생자,1,1,0
2025-03,강원특별자치도,동해시,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,동해시,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,강원특별자치도,동해시,40,특수임무유공자,특수임무공로자,13,8,5
2025-03,강원특별자치도,동해시,41,중·장기복무제대군인,중·장기복무제대군인,635,635,0
2025-03,강원특별자치도,삼척시,1,순국선열,건국훈장,1,0,1
2025-03,강원특별자치도,삼척시,2,순국선열,건국포장,0,0,0
2025-03,강원특별자치도,삼척시,3,순국선열,대통령표창,1,0,1
2025-03,강원특별자치도,삼척시,4,애국지사,건국훈장,3,0,3
2025-03,강원특별자치도,삼척시,5,애국지사,건국포장,3,0,3
2025-03,강원특별자치도,삼척시,6,애국지사,대통령표창,1,0,1
2025-03,강원특별자치도,삼척시,7,전몰·전상·순직·공상군경,전몰군경,81,0,81
2025-03,강원특별자치도,삼척시,8,전몰·전상·순직·공상군경,전상군경,319,137,182
2025-03,강원특별자치도,삼척시,9,전몰·전상·순직·공상군경,순직군경,30,0,30
2025-03,강원특별자치도,삼척시,10,전몰·전상·순직·공상군경,공상군경,114,66,48
2025-03,강원특별자치도,삼척시,11,고엽제후유증,고엽제후유증,144,100,44
2025-03,강원특별자치도,삼척시,12,무공수훈자,무공수훈자,176,15,161
2025-03,강원특별자치도,삼척시,13,보국수훈자,보국수훈자,61,57,4
2025-03,강원특별자치도,삼척시,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,강원특별자치도,삼척시,15,4.19혁명유공자,4·19혁명사망자,0,0,0
